"target_id" "ext_gene" "pval" "qval" "test_stat" "rss" "degrees_free" "mean_obs" "var_obs" "tech_var" "sigma_sq" "smooth_sigma_sq" "final_sigma_sq" "SRR5311879" "SRR5311880" "SRR5311881" "SRR5311882" "SRR5311883" "SRR5311884"
"18" "FBgn0000055" "Adh" 1 1 -0.334208287459411 117.176693879854 1 7.38906822383338 23.4353387759709 0.178988333708021 23.2563504422628 0.00738920245851387 23.2563504422628 1938.17881787745 1967.95669734885 0.169741674488707 2840.63430007158 2835.43301261071 0.168089366759478
"19" "FBgn0000056" "Adhr" 1 1 -0.295980803822445 33.12975294608 1 2.61182637391265 6.62595058921601 0.00875927266448056 6.61719131655153 0.187791548678369 6.61719131655153 1.76279310442508 1.98931236164331 0 3.42941068772435 3.40770409916061 0
"20" "FBgn0000057" "adp" 0.0983069993668642 0.225981811554376 2.73279670577407 0.0158161532403844 1 6.51574530209109 0.00316323064807677 0.00156160809773385 0.00160162255034304 0.00911397697678419 0.00911397697678419 22.829402835005 22.7043323679612 20.6258113955582 21.333226208548 20.8438397600385 19.7899993920776
"21" "FBgn0000063" "Mps1" 0.665809581175537 0.729538531764803 0.186542974217957 0.123810622342654 1 5.34782681760608 0.0247621244685308 0.00481057187961004 0.0199515525889207 0.0144788504480133 0.0199515525889207 8.3057394544941 8.54907439762037 5.72424229540188 7.45193296327953 6.65145616566023 6.38790329854946
"22" "FBgn0000064" "Ald1" 0.145366881501597 0.248441339906987 2.12020714994089 0.0146066294376539 1 10.7770759725647 0.00292132588753083 2.31037694812095e-05 0.00289822211804958 0.0138288588592395 0.0138288588592395 2162.98696759529 2106.04648342362 2243.29481313714 2372.99295426174 2358.93706285011 2088.08468943709
"23" "FBgn0000071" "Ama" 1 1 -0.300549959981431 8.99379080933377 1 3.89264003675076 1.79875816186675 0.0523011726159999 1.74645698925075 0.048298462407713 1.74645698925075 5.68394543264558 5.55329644214337 0.55736433876002 5.14549679819025 6.17689384797783 0.297309625353367
"24" "FBgn0000075" "amd" 0.0945192546556047 0.222492286016419 2.79566993674837 0.0392178584730229 1 4.31495707695735 0.00784357169460457 0.0131995835988422 -0.00535601190423763 0.0326734712094553 0.0326734712094553 3.10676363847133 2.76080296470352 2.85082434562983 3.19406481009554 3.21798779781914 3.52585327655408
"25" "FBgn0000077" "amx" 0.1115975061534 0.235703664546386 2.53145166326628 0.0113999326740668 1 5.27785979141939 0.00227998653481343 0.00623171331181632 -0.00395172677700295 0.015125680422485 0.015125680422485 10.9250711366391 11.1735024983652 11.2270468600093 11.9637610805317 11.6144812496204 12.4023167951516
"26" "FBgn0000078" "Amy-d" 0.00157261271510363 0.0216989756883271 9.99153720145548 0.351285961184285 1 8.57060845585982 0.0702571922368575 0.00027822108310225 0.0699789711537547 0.00748697944541001 0.0699789711537547 204.336799810819 228.24070715989 165.583865524568 315.766722654653 321.298171513672 283.855013451977
"27" "FBgn0000079" "Amy-p" 0.00031629862414358 0.00830349159052524 12.9713218814742 1.47911592895588 1 8.85138157705561 0.295823185791176 0.000291517770406058 0.29553166802077 0.00779406668466936 0.29553166802077 547.348231481657 551.792181227316 442.779526168092 223.597124105404 240.387338379355 149.46686745815
"28" "FBgn0000083" "AnxB9" 0.0126800067926521 0.0728922573042156 6.21321597887886 0.188380805203148 1 8.49562235178217 0.0376761610406295 0.000223712602588865 0.0374524484380408 0.00742301331461017 0.0374524484380408 290.357633800689 286.778217084848 390.893510241635 232.932517951433 235.774606975613 249.240770807441
"29" "FBgn0000084" "AnxB10" 0.441846840490102 0.511232621661185 0.59148140289602 0.0323954904518775 1 7.15208862900479 0.00647909809037546 0.000890005734915628 0.00558909235545986 0.00769080633789465 0.00769080633789465 85.0570784535343 82.3316833634338 79.3951768446861 81.5935862717547 87.194697130562 69.2823493796347
"30" "FBgn0000092" "CG2650" 1 1 -0.253643706481599 3.35653908697782 1 5.37947963337578 0.671307817395565 0.00658397851005838 0.664723838885506 0.0142048964709324 0.664723838885506 13.6747642797901 8.82168927911523 59.844223471437 9.36131908933668 11.0126398741223 41.0953556536534
"31" "FBgn0000094" "Anp" 0.0371220437153309 0.140568397696613 4.34480382133971 0.319537488563313 1 7.40986172716353 0.0639074977126623 0.000949139449177057 0.0629583582634856 0.00736819138278069 0.0629583582634856 1067.41515730915 1057.49374882518 1064.30650787929 662.15894250934 627.72436850769 1030.77097628708
"32" "FBgn0000100" "RpLP0" 0.223971390008101 0.299926226930642 1.47874239475197 0.0254865017774121 1 10.0216970172223 0.0050973003554824 4.76325763297639e-05 0.00504966777915265 0.010452304316302 0.010452304316302 1403.01910660526 1482.01841517422 1366.42516158696 1433.34814571247 1451.28815704526 1213.93876790944
"33" "FBgn0000108" "Appl" 1 1 -0.132941478760957 0.0369152136803099 1 7.79522056686029 0.00738304273606197 0.000427323505133241 0.00695571923092874 0.00717010454134365 0.00717010454134365 30.364148458435 26.9136513305698 32.1030552151078 31.7179271711662 33.0453174278402 27.1141784954886
"34" "FBgn0000109" "Aprt" 0.1009984001491 0.227719669743987 2.68970675105711 0.0434983648022153 1 5.40234942189556 0.00869967296044306 0.0055049838311537 0.00319468912928936 0.0140136157217236 0.0140136157217236 21.2457437827092 20.1988715877753 18.9807947212952 22.2426809496361 20.7562596593915 24.9832825954339
"35" "FBgn0000115" "Arl1" 0.0677834375330196 0.190451033401797 3.33589699909459 0.0373693478240052 1 6.25935240260597 0.00747386956480107 0.00181602996345833 0.00565783960134271 0.00978823557097021 0.00978823557097021 50.4913845435976 58.5894976910684 58.6021294540471 50.270185003048 51.7356855910046 47.736895194936
"36" "FBgn0000116" "Argk" 0.00865035095571475 0.0575991768008107 6.89362837474653 0.0928577334389153 1 10.6316575810072 0.0185715466877833 3.21920321319166e-05 0.0185393546556512 0.0130434914194805 0.0185393546556512 1302.53977571533 1214.89482173015 1297.58495663592 1672.1579606838 1676.1149367478 1404.65741825788
"37" "FBgn0000117" "arm" 0.107626490406401 0.233066919076908 2.5887316498174 0.0355757130142033 1 8.5480844387522 0.00711514260284058 0.000189131862264358 0.0069260107405763 0.00746698590096532 0.00746698590096532 117.572378431902 132.208212125073 111.67960798238 113.378800707442 113.155885999506 101.898199674713
"38" "FBgn0000119" "arr" 0.0132705913603778 0.0752133616920757 6.13267531454732 0.0520920789311439 1 6.61073654967504 0.0104184157862286 0.00131477089891274 0.00910364488731604 0.00887244182890701 0.00910364488731604 9.03100042353953 9.22754985897629 8.66001225222039 7.66039898151654 8.11082392805546 7.06414327358815
"39" "FBgn0000120" "Arr1" 0.033511016336177 0.13296790704211 4.51947993910694 0.0833845864008266 1 9.38944655407049 0.0166769172801651 9.05354399934109e-05 0.0165863818401719 0.00870953362489281 0.0165863818401719 697.059121414372 661.260159810273 729.973053736383 630.513587760453 627.08333094211 502.652043109777
"40" "FBgn0000121" "Arr2" 0.226985435042332 0.302638297957683 1.45965240373516 0.0396745453664343 1 9.62404131838494 0.00793490907328702 6.54409397625251e-05 0.00786946813352433 0.00926220259191228 0.00926220259191228 693.41210843322 656.496289517535 783.040902829215 815.623064578071 797.451850445889 693.121017308751
"41" "FBgn0000137" "ase" 1 1 -0.129742277831738 10.6176184313673 1 1.69555090460323 2.12352368627345 0.137081950940314 1.98644173533314 0.518842400828461 1.98644173533314 0.395053524909309 0.307374486542834 0 0.486900495419589 0.350792927793398 0.0316273259015164
"42" "FBgn0000139" "ash2" 0.00380345785355005 0.0356412139510139 8.37534291927127 0.146971469171551 1 6.179021628616 0.02939429383431 0.00198225487934973 0.0274120389549605 0.0100486906612987 0.0274120389549605 31.1007760076401 32.8281938157827 26.4191339574675 24.2778649723656 22.8984438018923 21.321828722896
"43" "FBgn0000140" "asp" 1 1 -0.320992613220533 0.108131132283444 1 7.39005231354542 0.0216262264566889 0.000569217616942857 0.021057008839746 0.00738818666395072 0.021057008839746 17.3985704158076 21.4203884326812 13.6669987073698 17.862669969005 16.16992202887 16.8780480140077
"44" "FBgn0000147" "aurA" 0.372160380212438 0.441303174107086 0.796438356847694 0.102462931895478 1 6.12923288820529 0.0204925863790958 0.00214237926486798 0.0183502071142276 0.0102289635168804 0.0183502071142276 19.2688893776574 24.9253223451057 18.4802917955122 23.0152921355589 20.4333408526642 26.1562284868142
"45" "FBgn0000150" "awd" 0.40661565094573 0.475446347174693 0.688674346403735 0.0541336689310259 1 9.12615019992407 0.0108267337862052 0.000153991587397318 0.0106727421988079 0.00820435172345645 0.0106727421988079 1446.0394277179 1642.30778221887 1421.87046599907 1493.65266022276 1494.84294839418 1206.82410466863
"46" "FBgn0000152" "Axs" 0.0739718774358385 0.198970406665285 3.19260875213513 0.020704188616807 1 5.95069088851877 0.00414083772336139 0.00267705261230288 0.00146378511105852 0.010834052554429 0.010834052554429 10.6794914970995 10.9653846177008 11.4625952588059 10.0125347740539 9.58616803871358 10.5280625658558
"47" "FBgn0000157" "Dll" 0.0598717506378678 0.181182761103812 3.54093365963699 0.103665840187558 1 4.64123434379803 0.0207331680375116 0.00677071262903491 0.0139624554084768 0.0245753624147581 0.0245753624147581 3.63652653746873 3.33920231533449 3.93201942633299 3.25854805734099 3.21562043759857 2.5537140126171
"48" "FBgn0000158" "bam" 0.338644871050228 0.407901599841035 0.915554720089993 0.318420004878121 1 4.87154473156676 0.0636840009756243 0.00729563990801703 0.0563883610676072 0.0203292367128756 0.0563883610676072 4.91775612361829 7.33752578589653 4.32473191934097 3.99278249547962 3.74377991134953 5.7161971953595
"49" "FBgn0000163" "baz" 0.0853742370060955 0.212643343740547 2.95950190454844 0.00526709995017139 1 7.55976270301532 0.00105341999003426 0.000647335897376228 0.000406084092658051 0.00724631307842641 0.00724631307842641 15.369151577723 15.3832354584489 15.1051594804762 14.4896461299492 14.3170865662045 14.5727372121322
"50" "FBgn0000166" "bcd" 0.260854862477978 0.332987981509937 1.26421442475586 0.0788271235925595 1 5.82756376705572 0.0157654247185121 0.00350384492860028 0.0122615797899116 0.0112946715450625 0.0122615797899116 8.25382408625488 10.2837094816445 8.68012637613417 8.77000560058397 10.4300428042789 11.2456434136832
"51" "FBgn0000173" "ben" 0.0184298939399417 0.0929991917569216 5.55481753397034 0.0362474784623854 1 8.29071642761214 0.00724949569247708 0.000612286967242576 0.00663720872523451 0.00728541787259821 0.00728541787259821 162.922659575455 180.948589280924 164.744453453687 147.814330820364 147.131769721112 146.889495619237
"52" "FBgn0000179" "bi" 0.080518833043731 0.206775805648716 3.05439790774802 0.0520056547625571 1 4.28821758751659 0.0104011309525113 0.0115356552460635 -0.00113452429355212 0.0334639584025772 0.0334639584025772 1.17813053784734 1.2658154399144 1.15407015095109 0.98537279252984 1.1375690613142 0.977498040546947
"53" "FBgn0000181" "bic" 0.139373266474126 0.246499218660922 2.18486519446875 0.0255267052904748 1 9.23384568688877 0.00510534105809497 0.00011467013652149 0.00499067092157347 0.00839707322142932 0.00839707322142932 649.079664650152 736.918409059697 651.486298782964 661.512551376737 646.365288565521 589.879799683572
"54" "FBgn0000182" "BicC" 0.309306877494682 0.379042986193886 1.03363311866458 65.9355826156936 1 6.71665413575705 13.1871165231387 0.000263201850431044 13.1868533212883 0.00859656993985949 13.1868533212883 64.6147882813374 77.7122390812174 57.6065607926372 64.594456462372 62.4532407020251 0
"55" "FBgn0000183" "BicD" 0.196990291882245 0.27960074970858 1.66454864859172 0.0141924862969204 1 7.80273836622216 0.00283849725938424 0.000419837974532475 0.00241865928485161 0.00716958975012157 0.00716958975012157 38.1166547843947 41.1503184143748 39.9637255840085 39.9965917628296 38.3942528908228 43.8705359863364
"56" "FBgn0000206" "boss" 0.128023390326403 0.243440174900962 2.31631017021204 0.013901056679022 1 6.36577881925297 0.00278021133580444 0.00172888295819697 0.00105132837760743 0.00949073989534628 0.00949073989534628 13.1879517002778 12.3782319239962 13.9368539650207 14.0243215993815 14.2464026179664 12.9527198634805
"57" "FBgn0000212" "brm" 0.44417551324775 0.51345268261299 0.585471784051322 0.0254145574826312 1 7.38218280912876 0.00508291149652622 0.000552767590418069 0.00453014390610816 0.0073963686972938 0.0073963686972938 20.4276398249074 22.0100580575987 18.1790474305798 21.69786163406 20.04054412508 19.4379064289202
"58" "FBgn0000216" "Brd" 1 1 -0.336565451151433 18.4648528771739 1 1.78212401853913 3.69297057543477 0.03391088829841 3.65905968713636 0.471656504995916 3.65905968713636 4.84951489738181 3.96976147576193 0 4.68003255738054 3.30877573973567 0
"59" "FBgn0000221" "brn" 0.191507544835038 0.275416768557247 1.70598178188038 0.0752650337854121 1 4.81110985690309 0.0150530067570825 0.00674946415931781 0.00830354259776461 0.0213414510902987 0.0213414510902987 5.79310484262438 6.58437279833608 7.96365420203889 6.49101743233665 6.46421025551308 5.58629958068858
"60" "FBgn0000233" "btd" 0.148181997562526 0.249082710866211 2.09086655263024 0.111403645353472 1 2.96252292278148 0.0222807290706946 0.0580154051371804 -0.0357346760664859 0.127570422309292 0.127570422309292 0.390416796235123 0.386718092091953 0.560083692079821 0.419699263159629 0.523619248659837 0.437502077145546
"61" "FBgn0000239" "bur" 0.157261820423894 0.253331077923945 2.00036030838535 0.0064116629817637 1 7.87063123528305 0.00128233259635278 0.00038572056518678 0.000896612031165961 0.0071680987140752 0.0071680987140752 59.5083028858721 62.6781540719014 59.2729361701002 58.8203825505039 59.2987471898903 63.6108012926549
"62" "FBgn0000241" "bw" 0.0344413295517242 0.134867763229471 4.47266019132856 0.159166138709695 1 4.70883604881204 0.0318332277419393 0.0105511977723036 0.0212820299696354 0.0232165065112844 0.0232165065112844 2.33370196144091 2.6352946913418 2.88965248272122 3.53427654678986 3.78787754660984 2.91226407280644
"63" "FBgn0000244" "by" 0.00671771150347063 0.0491107404530638 7.34693692147155 0.0493886312157843 1 7.74473541195527 0.00987772624315678 0.000661729834219079 0.00921599640893779 0.007175371420294 0.00921599640893779 39.9387447933145 36.5141145397021 40.5985929666042 33.1081654970738 33.8092530953683 32.0134164316717
"64" "FBgn0000246" "c(3)G" 0.000260069007346914 0.00736622592920042 13.3380906967428 0.283729317183806 1 6.06176126929237 0.0567458634367614 0.00221431025222808 0.0545315531845332 0.0104625518069584 0.0545315531845332 8.80887749000027 10.4986359708648 8.95061665299943 13.3605780819614 15.0985283959401 14.2329944615198
"65" "FBgn0000247" "ca" 0.64420030894906 0.7089096137039 0.213290718041213 0.0534425371955924 1 7.14927718692095 0.0106885074391184 0.000826115531008011 0.00986239190811047 0.00769501026318892 0.00986239190811047 13.0681661320445 12.9930042561515 12.9675999256714 13.7684309489308 13.2011864154835 10.2416371553375
"66" "FBgn0000250" "cact" 0.276909022693859 0.347976079599007 1.18219779146059 62.8780561536731 1 6.54018316706181 12.5756112307346 0.000266587571620582 12.575344643163 0.00905304333502198 12.575344643163 103.683597401043 111.191680356451 135.386913630915 95.9014234861396 91.918659946958 0
"67" "FBgn0000251" "cad" 0.227529807086138 0.303037245806746 1.45623697883693 0.0190053106802323 1 7.09184832578498 0.00380106213604652 0.000926540361187668 0.0028745217748588 0.00778373673045135 0.00778373673045135 33.011718924925 37.0547600049432 30.8270698910579 33.4282820669062 34.5019132140727 34.3664796085129
"68" "FBgn0000253" "Cam" 0.108104789172518 0.233505516064723 2.58171045280392 0.0241436191623017 1 9.71013175579496 0.00482872383246034 0.000100044328629256 0.00472867950383108 0.00949144334101223 0.00949144334101223 842.907493805568 872.668198705763 912.530572644034 770.846169083447 777.989582989689 879.904339609088
"69" "FBgn0000257" "car" 0.131273061363976 0.244194790546389 2.27738479696747 0.00730560050898168 1 6.03217225097306 0.00146112010179634 0.00275691084331758 -0.00129579074152124 0.0105613697888733 0.0105613697888733 9.17386408474594 9.677524383129 8.82058042934504 9.2815669466075 8.9688249569166 8.71400345974732
"70" "FBgn0000259" "CkIIbeta" 0.141891961511463 0.246893629060675 2.15732019845882 0.0111506071597588 1 7.75140411932914 0.00223012143195178 0.000538593435100945 0.00169152799685082 0.00717449492750136 0.00717449492750136 113.49293550247 124.447860691364 117.334676747311 122.008063674691 118.657117408435 129.280210269623
"71" "FBgn0000261" "Cat" 0.253288567864002 0.325726902296474 1.30507348937448 0.0182151606090714 1 9.28469161146497 0.00364303212181426 8.96762228154627e-05 0.00355335589899881 0.00849465843138422 0.00849465843138422 396.364611441974 386.68032592986 395.669627319013 412.620320612938 417.799330284636 350.96180348846
"72" "FBgn0000274" "Pka-C2" 0.101022449072091 0.227719669743987 2.68932739770196 0.0581740889469288 1 5.96148190505731 0.0116348177893857 0.00253542880048284 0.00909938898890291 0.0107973024407986 0.0107973024407986 22.2712687117041 22.4101049431612 18.4170999854501 25.3801675902065 23.8239044704242 21.8802068796353
"73" "FBgn0000276" "CecA1" 0.0592281194338 0.180258798697956 3.55886792846213 1.77630102337397 1 5.23634962739391 0.355260204674794 0.00653577704570465 0.348724427629089 0.0155389382986196 0.348724427629089 103.184651870506 104.146574234727 228.159099197867 46.7879253699529 47.3163998133623 113.789274033278
"74" "FBgn0000277" "CecA2" 0.310199180684779 0.379723679428766 1.02982752432477 9.02581989950144 1 1.68835703536606 1.80516397990029 0.28704881549102 1.51811516440927 0.522963235521565 1.51811516440927 2.17143923014766 1.27308722811197 20.5141721888882 0.436393056790412 0.441735466462402 5.83097288608028
"75" "FBgn0000278" "CecB" 0.419491351235036 0.488154857526826 0.651739773121392 13.5158118173626 1 2.58863186617954 2.70316236347253 0.160936005662158 2.54222635781037 0.192686051233737 2.54222635781037 2.41784880409035 3.25715045032177 46.6480725908149 1.51883938065857 0.308267459150638 15.5479504914872
"76" "FBgn0000279" "CecC" 0.46504953876752 0.533968573082731 0.533714118818121 12.3034667663917 1 3.89030957124251 2.46069335327833 0.0409744714359827 2.41971888184235 0.0484079607633147 2.41971888184235 11.3129955480364 10.7118218715653 239.889342472031 4.77025443903012 4.0905385823663 59.480359832829
"77" "FBgn0000283" "Cp190" 0.201982044823728 0.283554619090645 1.62798451784825 0.0124015091975753 1 7.7599020453346 0.00248030183951507 0.000346701672000423 0.00213360016751463 0.00717345781179974 0.00717345781179974 38.0143768064239 41.6462745881557 36.2093738345811 39.6752875371348 37.4000108116777 38.6270571045669
"78" "FBgn0000289" "cg" 0.0806765932547585 0.206932249319885 3.05121850195455 0.0571936260583928 1 7.59042524090674 0.0114387252116785 0.000444448686035701 0.0109942765256429 0.0072281752830046 0.0109942765256429 41.4230337904223 49.4834733795593 39.6947228409657 39.0619760796416 39.4430208887238 35.9416473027733
"79" "FBgn0000303" "ChAT" 0.239393960352924 0.313400083040124 1.38415915560261 0.0298917382872983 1 5.8806253168273 0.00597834765745964 0.00250670256036592 0.00347164509709375 0.0110843126103864 0.0110843126103864 7.4167626807338 6.40916782824743 7.81518025884033 6.86708540836926 7.84496235412129 7.08079282613702
"80" "FBgn0000307" "chif" 0.320409970355552 0.389735397887877 0.987272271035462 59.0016892138659 1 6.31735779830533 11.8003378427732 0.000409916767100904 11.7999279260061 0.00962092464351156 11.7999279260061 22.7093681958819 25.3651988240039 20.3884947877525 23.3319882236534 22.891415804389 0
"81" "FBgn0000316" "cin" 0.196196255656002 0.278835147505057 1.67046505580017 0.0197409035584212 1 6.72955735501953 0.00394818071168422 0.0011755826991432 0.00277259801254105 0.00856357438981802 0.00856357438981802 29.4641315609523 32.0648117590538 26.8620209459116 28.9989860195362 27.6212821269758 29.4455255754773
"82" "FBgn0000317" "ck" 0.310516623581366 0.380029735927992 1.02847709173479 50.5835233946519 1 5.79910137214394 10.1167046789304 0.000779074442487994 10.1159256044879 0.0114180200055018 10.1159256044879 11.162416893504 10.8861172350216 11.7117966910072 10.7162493094892 11.1565533755714 0
"83" "FBgn0000319" "Chc" 0.0858711212725226 0.213033703808351 2.95012113567062 0.00999639019312991 1 9.05556062819906 0.00199927803862602 0.000112718869337585 0.0018865591692884 0.00808802541142859 0.00808802541142859 95.1151267862919 100.777092776744 97.0296806178685 106.094799803687 106.47498861407 100.74170260277
"84" "FBgn0000326" "clt" 0.0260639355705566 0.114193060896574 4.95177234760077 0.0644738597508692 1 6.16563240740972 0.0128947719501739 0.00211131296264549 0.0107834589875283 0.0100961505322808 0.0107834589875283 17.6439404680396 19.136700408667 15.6803197192347 21.3301959923767 19.8559750866501 20.5587784701919
"85" "FBgn0000330" "cm" 0.0477265320955353 0.160686523894197 3.91958952245464 0.0354369001285338 1 5.83051553008708 0.00708738002570666 0.00352345376125637 0.00356392626445039 0.0112823419955449 0.0112823419955449 17.1135956404034 17.4720551319135 15.8433587110373 15.2191444891025 14.5946418202189 14.2008719276781
"86" "FBgn0000337" "cn" 0.0896075988205125 0.217610181280404 2.88140870298897 0.333721244185255 1 3.12660883538807 0.0667442488370511 0.0464250028564949 0.0203192459805562 0.106710357534173 0.106710357534173 0.874883435937724 0.66905622017279 0.800504430043055 1.16982024870813 1.35833185241966 0.802633016885669
"87" "FBgn0000339" "cni" 0.297213553815955 0.367015926406755 1.08665495068609 45.1353656874163 1 5.43886263686147 9.02707313748327 0.00108909024867921 9.02598404723459 0.0137191036005853 9.02598404723459 77.4951669796743 79.932543783937 82.9377668827963 75.8152703715837 71.037489674186 0
"88" "FBgn0000346" "comt" 0.202422643042899 0.283678574716882 1.62480827858052 0.0283256020358874 1 7.39414648798451 0.00566512040717748 0.000607176799972036 0.00505794360720544 0.00738398330674845 0.00738398330674845 39.8142620890716 33.8318735573588 41.3700232693218 35.6005694800639 36.5780895707366 35.5578151929796
"89" "FBgn0000352" "cos" 0.194672417795715 0.277790147571024 1.68189819572258 0.0489935435439691 1 6.45275472044865 0.0097987087087938 0.00160455331958346 0.00819415538921036 0.00927000382694704 0.00927000382694704 9.61771256168671 11.1779105594191 8.79774749228164 9.46090892966873 8.51139906634109 8.85973774158967
"90" "FBgn0000355" "Cp15" 0.281717853582533 0.352749679377529 1.15878408356871 0.478933124410883 1 8.61370300355987 0.0957866248821758 0.000178434387029523 0.095608190495147 0.00752711506204094 0.095608190495147 1743.5078878255 1794.0025834257 846.673320192781 1141.44961402543 1055.2950333115 988.41712928109
"91" "FBgn0000356" "Cp16" 0.319754072475055 0.389138255318071 0.98995213877256 0.443225539236149 1 7.04630867228471 0.0886451078472292 0.000913783267453539 0.0877313245797763 0.00786006553548112 0.0877313245797763 319.431027688289 378.281198488337 179.094157811583 253.807526470954 218.808945889119 187.887645944956
